kdrg_code,kdrg_name,aadrg_code,aadrg_name,partition,mdc_code,cc_level,relative_weight,arithmetic_mean_los
M0423,단순 음경 수술 - 중증,M042,단순 음경 수술,S,,3,0.0,0.0
M0424,단순 음경 수술 - 최중증,M042,단순 음경 수술,S,,4,0.0,0.0
M0425,단순 음경 수술 - 특수1,M042,단순 음경 수술,S,,5,0.0,0.0
M0426,단순 음경 수술 - 특수2,M042,단순 음경 수술,S,,6,0.0,0.0
M0427,단순 음경 수술 - 특수3,M042,단순 음경 수술,S,,7,0.0,0.0
M0428,단순 음경 수술 - 특수4,M042,단순 음경 수술,S,,8,0.0,0.0
M0429,단순 음경 수술 - 특수5,M042,단순 음경 수술,S,,9,0.0,0.0
M0430,페이로니 병 수술,M043,페이로니 병 수술,S,,0,0.0,0.0
M0431,페이로니 병 수술 - 경도,M043,페이로니 병 수술,S,,1,0.0,0.0
M0432,페이로니 병 수술 - 중등도,M043,페이로니 병 수술,S,,2,0.0,0.0
M0433,페이로니 병 수술 - 중증,M043,페이로니 병 수술,S,,3,0.0,0.0
M0434,페이로니 병 수술 - 최중증,M043,페이로니 병 수술,S,,4,0.0,0.0
M0435,페이로니 병 수술 - 특수1,M043,페이로니 병 수술,S,,5,0.0,0.0
M0436,페이로니 병 수술 - 특수2,M043,페이로니 병 수술,S,,6,0.0,0.0
M0437,페이로니 병 수술 - 특수3,M043,페이로니 병 수술,S,,7,0.0,0.0
M0438,페이로니 병 수술 - 특수4,M043,페이로니 병 수술,S,,8,0.0,0.0
M0439,페이로니 병 수술 - 특수5,M043,페이로니 병 수술,S,,9,0.0,0.0
M0500,포경수술,M050,포경수술,S,,0,0.0,0.0
M0501,포경수술 - 경도,M050,포경수술,S,,1,0.0,0.0
M0502,포경수술 - 중등도,M050,포경수술,S,,2,0.0,0.0
M0503,포경수술 - 중증,M050,포경수술,S,,3,0.0,0.0
M0504,포경수술 - 최중증,M050,포경수술,S,,4,0.0,0.0
M0505,포경수술 - 특수1,M050,포경수술,S,,5,0.0,0.0
M0506,포경수술 - 특수2,M050,포경수술,S,,6,0.0,0.0
M0507,포경수술 - 특수3,M050,포경수술,S,,7,0.0,0.0
M0508,포경수술 - 특수4,M050,포경수술,S,,8,0.0,0.0
M0509,포경수술 - 특수5,M050,포경수술,S,,9,0.0,0.0
M0610,주요 요도 수술,M061,주요 요도 수술,S,,0,0.0,0.0
M0611,주요 요도 수술 - 경도,M061,주요 요도 수술,S,,1,0.0,0.0
M0612,주요 요도 수술 - 중등도,M061,주요 요도 수술,S,,2,0.0,0.0
M0613,주요 요도 수술 - 중증,M061,주요 요도 수술,S,,3,0.0,0.0
M0614,주요 요도 수술 - 최중증,M061,주요 요도 수술,S,,4,0.0,0.0
M0615,주요 요도 수술 - 특수1,M061,주요 요도 수술,S,,5,0.0,0.0
M0616,주요 요도 수술 - 특수2,M061,주요 요도 수술,S,,6,0.0,0.0
M0617,주요 요도 수술 - 특수3,M061,주요 요도 수술,S,,7,0.0,0.0
M0618,주요 요도 수술 - 특수4,M061,주요 요도 수술,S,,8,0.0,0.0
M0619,주요 요도 수술 - 특수5,M061,주요 요도 수술,S,,9,0.0,0.0
M0620,단순 요도 수술,M062,단순 요도 수술,S,,0,0.0,0.0
M0621,단순 요도 수술 - 경도,M062,단순 요도 수술,S,,1,0.0,0.0
M0622,단순 요도 수술 - 중등도,M062,단순 요도 수술,S,,2,0.0,0.0
M0623,단순 요도 수술 - 중증,M062,단순 요도 수술,S,,3,0.0,0.0
M0624,단순 요도 수술 - 최중증,M062,단순 요도 수술,S,,4,0.0,0.0
M0625,단순 요도 수술 - 특수1,M062,단순 요도 수술,S,,5,0.0,0.0
M0626,단순 요도 수술 - 특수2,M062,단순 요도 수술,S,,6,0.0,0.0
M0627,단순 요도 수술 - 특수3,M062,단순 요도 수술,S,,7,0.0,0.0
M0628,단순 요도 수술 - 특수4,M062,단순 요도 수술,S,,8,0.0,0.0
M0629,단순 요도 수술 - 특수5,M062,단순 요도 수술,S,,9,0.0,0.0
M0710,복잡 음낭 수술,M071,복잡 음낭 수술,S,,0,0.0,0.0
M0711,복잡 음낭 수술 - 경도,M071,복잡 음낭 수술,S,,1,0.0,0.0
M0712,복잡 음낭 수술 - 중등도,M071,복잡 음낭 수술,S,,2,0.0,0.0
M0713,복잡 음낭 수술 - 중증,M071,복잡 음낭 수술,S,,3,0.0,0.0
M0714,복잡 음낭 수술 - 최중증,M071,복잡 음낭 수술,S,,4,0.0,0.0
M0715,복잡 음낭 수술 - 특수1,M071,복잡 음낭 수술,S,,5,0.0,0.0
M0716,복잡 음낭 수술 - 특수2,M071,복잡 음낭 수술,S,,6,0.0,0.0
M0717,복잡 음낭 수술 - 특수3,M071,복잡 음낭 수술,S,,7,0.0,0.0
M0718,복잡 음낭 수술 - 특수4,M071,복잡 음낭 수술,S,,8,0.0,0.0
M0719,복잡 음낭 수술 - 특수5,M071,복잡 음낭 수술,S,,9,0.0,0.0
M0720,단순 음낭 수술,M072,단순 음낭 수술,S,,0,0.0,0.0
M0721,단순 음낭 수술 - 경도,M072,단순 음낭 수술,S,,1,0.0,0.0
M0722,단순 음낭 수술 - 중등도,M072,단순 음낭 수술,S,,2,0.0,0.0
M0723,단순 음낭 수술 - 중증,M072,단순 음낭 수술,S,,3,0.0,0.0
M0724,단순 음낭 수술 - 최중증,M072,단순 음낭 수술,S,,4,0.0,0.0
M0725,단순 음낭 수술 - 특수1,M072,단순 음낭 수술,S,,5,0.0,0.0
M0726,단순 음낭 수술 - 특수2,M072,단순 음낭 수술,S,,6,0.0,0.0
M0727,단순 음낭 수술 - 특수3,M072,단순 음낭 수술,S,,7,0.0,0.0
M0728,단순 음낭 수술 - 특수4,M072,단순 음낭 수술,S,,8,0.0,0.0
M0729,단순 음낭 수술 - 특수5,M072,단순 음낭 수술,S,,9,0.0,0.0
M0810,복강경을 이용한 복잡 고환 수술,M081,복강경을 이용한 복잡 고환 수술,S,,0,0.0,0.0
M0811,복강경을 이용한 복잡 고환 수술 - 경도,M081,복강경을 이용한 복잡 고환 수술,S,,1,0.0,0.0
M0812,복강경을 이용한 복잡 고환 수술 - 중등도,M081,복강경을 이용한 복잡 고환 수술,S,,2,0.0,0.0
M0813,복강경을 이용한 복잡 고환 수술 - 중증,M081,복강경을 이용한 복잡 고환 수술,S,,3,0.0,0.0
M0814,복강경을 이용한 복잡 고환 수술 - 최중증,M081,복강경을 이용한 복잡 고환 수술,S,,4,0.0,0.0
M0815,복강경을 이용한 복잡 고환 수술 - 특수1,M081,복강경을 이용한 복잡 고환 수술,S,,5,0.0,0.0
M0816,복강경을 이용한 복잡 고환 수술 - 특수2,M081,복강경을 이용한 복잡 고환 수술,S,,6,0.0,0.0
M0817,복강경을 이용한 복잡 고환 수술 - 특수3,M081,복강경을 이용한 복잡 고환 수술,S,,7,0.0,0.0
M0818,복강경을 이용한 복잡 고환 수술 - 특수4,M081,복강경을 이용한 복잡 고환 수술,S,,8,0.0,0.0
M0819,복강경을 이용한 복잡 고환 수술 - 특수5,M081,복강경을 이용한 복잡 고환 수술,S,,9,0.0,0.0
M0820,개복에 의한 복잡 고환 수술,M082,개복에 의한 복잡 고환 수술,S,,0,0.0,0.0
M0821,개복에 의한 복잡 고환 수술 - 경도,M082,개복에 의한 복잡 고환 수술,S,,1,0.0,0.0
M0822,개복에 의한 복잡 고환 수술 - 중등도,M082,개복에 의한 복잡 고환 수술,S,,2,0.0,0.0
M0823,개복에 의한 복잡 고환 수술 - 중증,M082,개복에 의한 복잡 고환 수술,S,,3,0.0,0.0
M0824,개복에 의한 복잡 고환 수술 - 최중증,M082,개복에 의한 복잡 고환 수술,S,,4,0.0,0.0
M0825,개복에 의한 복잡 고환 수술 - 특수1,M082,개복에 의한 복잡 고환 수술,S,,5,0.0,0.0
M0826,개복에 의한 복잡 고환 수술 - 특수2,M082,개복에 의한 복잡 고환 수술,S,,6,0.0,0.0
M0827,개복에 의한 복잡 고환 수술 - 특수3,M082,개복에 의한 복잡 고환 수술,S,,7,0.0,0.0
M0828,개복에 의한 복잡 고환 수술 - 특수4,M082,개복에 의한 복잡 고환 수술,S,,8,0.0,0.0
M0829,개복에 의한 복잡 고환 수술 - 특수5,M082,개복에 의한 복잡 고환 수술,S,,9,0.0,0.0
M0830,단순 고환 수술,M083,단순 고환 수술,S,,0,0.0,0.0
M0831,단순 고환 수술 - 경도,M083,단순 고환 수술,S,,1,0.0,0.0
M0832,단순 고환 수술 - 중등도,M083,단순 고환 수술,S,,2,0.0,0.0
M0833,단순 고환 수술 - 중증,M083,단순 고환 수술,S,,3,0.0,0.0
M0834,단순 고환 수술 - 최중증,M083,단순 고환 수술,S,,4,0.0,0.0
M0835,단순 고환 수술 - 특수1,M083,단순 고환 수술,S,,5,0.0,0.0
M0836,단순 고환 수술 - 특수2,M083,단순 고환 수술,S,,6,0.0,0.0
M0837,단순 고환 수술 - 특수3,M083,단순 고환 수술,S,,7,0.0,0.0
M0838,단순 고환 수술 - 특수4,M083,단순 고환 수술,S,,8,0.0,0.0
M0839,단순 고환 수술 - 특수5,M083,단순 고환 수술,S,,9,0.0,0.0
M0910,복강경을 이용한 정계정맥류,M091,복강경을 이용한 정계정맥류,S,,0,0.0,0.0
M0911,복강경을 이용한 정계정맥류 - 경도,M091,복강경을 이용한 정계정맥류,S,,1,0.0,0.0
M0912,복강경을 이용한 정계정맥류 - 중등도,M091,복강경을 이용한 정계정맥류,S,,2,0.0,0.0
M0913,복강경을 이용한 정계정맥류 - 중증,M091,복강경을 이용한 정계정맥류,S,,3,0.0,0.0
M0914,복강경을 이용한 정계정맥류 - 최중증,M091,복강경을 이용한 정계정맥류,S,,4,0.0,0.0
M0915,복강경을 이용한 정계정맥류 - 특수1,M091,복강경을 이용한 정계정맥류,S,,5,0.0,0.0
M0916,복강경을 이용한 정계정맥류 - 특수2,M091,복강경을 이용한 정계정맥류,S,,6,0.0,0.0
M0917,복강경을 이용한 정계정맥류 - 특수3,M091,복강경을 이용한 정계정맥류,S,,7,0.0,0.0
M0918,복강경을 이용한 정계정맥류 - 특수4,M091,복강경을 이용한 정계정맥류,S,,8,0.0,0.0
M0919,복강경을 이용한 정계정맥류 - 특수5,M091,복강경을 이용한 정계정맥류,S,,9,0.0,0.0
M0920,개복에 의한 정계정맥류,M092,개복에 의한 정계정맥류,S,,0,0.0,0.0
M0921,개복에 의한 정계정맥류 - 경도,M092,개복에 의한 정계정맥류,S,,1,0.0,0.0
M0922,개복에 의한 정계정맥류 - 중등도,M092,개복에 의한 정계정맥류,S,,2,0.0,0.0
M0923,개복에 의한 정계정맥류 - 중증,M092,개복에 의한 정계정맥류,S,,3,0.0,0.0
M0924,개복에 의한 정계정맥류 - 최중증,M092,개복에 의한 정계정맥류,S,,4,0.0,0.0
M0925,개복에 의한 정계정맥류 - 특수1,M092,개복에 의한 정계정맥류,S,,5,0.0,0.0
M0926,개복에 의한 정계정맥류 - 특수2,M092,개복에 의한 정계정맥류,S,,6,0.0,0.0
M0927,개복에 의한 정계정맥류 - 특수3,M092,개복에 의한 정계정맥류,S,,7,0.0,0.0
M0928,개복에 의한 정계정맥류 - 특수4,M092,개복에 의한 정계정맥류,S,,8,0.0,0.0
M0929,개복에 의한 정계정맥류 - 특수5,M092,개복에 의한 정계정맥류,S,,9,0.0,0.0
M0930,고환 및 생식기 적출술,M093,고환 및 생식기 적출술,S,,0,0.0,0.0
M0931,고환 및 생식기 적출술 - 경도,M093,고환 및 생식기 적출술,S,,1,0.0,0.0
M0932,고환 및 생식기 적출술 - 중등도,M093,고환 및 생식기 적출술,S,,2,0.0,0.0
M0933,고환 및 생식기 적출술 - 중증,M093,고환 및 생식기 적출술,S,,3,0.0,0.0
M0934,고환 및 생식기 적출술 - 최중증,M093,고환 및 생식기 적출술,S,,4,0.0,0.0
M0935,고환 및 생식기 적출술 - 특수1,M093,고환 및 생식기 적출술,S,,5,0.0,0.0
M0936,고환 및 생식기 적출술 - 특수2,M093,고환 및 생식기 적출술,S,,6,0.0,0.0
M0937,고환 및 생식기 적출술 - 특수3,M093,고환 및 생식기 적출술,S,,7,0.0,0.0
M0938,고환 및 생식기 적출술 - 특수4,M093,고환 및 생식기 적출술,S,,8,0.0,0.0
M0939,고환 및 생식기 적출술 - 특수5,M093,고환 및 생식기 적출술,S,,9,0.0,0.0
M0940,정관 수술,M094,정관 수술,S,,0,0.0,0.0
M0941,정관 수술 - 경도,M094,정관 수술,S,,1,0.0,0.0
M0942,정관 수술 - 중등도,M094,정관 수술,S,,2,0.0,0.0
M0943,정관 수술 - 중증,M094,정관 수술,S,,3,0.0,0.0
M0944,정관 수술 - 최중증,M094,정관 수술,S,,4,0.0,0.0
M0945,정관 수술 - 특수1,M094,정관 수술,S,,5,0.0,0.0
M0946,정관 수술 - 특수2,M094,정관 수술,S,,6,0.0,0.0
M0947,정관 수술 - 특수3,M094,정관 수술,S,,7,0.0,0.0
M0948,정관 수술 - 특수4,M094,정관 수술,S,,8,0.0,0.0
M0949,정관 수술 - 특수5,M094,정관 수술,S,,9,0.0,0.0
M1010,기타 남성생식기계 시술(악성종양의 경우),M101,기타 남성생식기계 시술(악성종양의 경우),S,,0,0.0,0.0
M1011,기타 남성생식기계 시술(악성종양의 경우) - 경도,M101,기타 남성생식기계 시술(악성종양의 경우),S,,1,0.0,0.0
M1012,기타 남성생식기계 시술(악성종양의 경우) - 중등도,M101,기타 남성생식기계 시술(악성종양의 경우),S,,2,0.0,0.0
M1013,기타 남성생식기계 시술(악성종양의 경우) - 중증,M101,기타 남성생식기계 시술(악성종양의 경우),S,,3,0.0,0.0
M1014,기타 남성생식기계 시술(악성종양의 경우) - 최중증,M101,기타 남성생식기계 시술(악성종양의 경우),S,,4,0.0,0.0
M1015,기타 남성생식기계 시술(악성종양의 경우) - 특수1,M101,기타 남성생식기계 시술(악성종양의 경우),S,,5,0.0,0.0
M1016,기타 남성생식기계 시술(악성종양의 경우) - 특수2,M101,기타 남성생식기계 시술(악성종양의 경우),S,,6,0.0,0.0
M1017,기타 남성생식기계 시술(악성종양의 경우) - 특수3,M101,기타 남성생식기계 시술(악성종양의 경우),S,,7,0.0,0.0
M1018,기타 남성생식기계 시술(악성종양의 경우) - 특수4,M101,기타 남성생식기계 시술(악성종양의 경우),S,,8,0.0,0.0
M1019,기타 남성생식기계 시술(악성종양의 경우) - 특수5,M101,기타 남성생식기계 시술(악성종양의 경우),S,,9,0.0,0.0
M1020,기타 남성생식기계 시술(악성종양 제외),M102,기타 남성생식기계 시술(악성종양 제외),S,,0,0.0,0.0
M1021,기타 남성생식기계 시술(악성종양 제외) - 경도,M102,기타 남성생식기계 시술(악성종양 제외),S,,1,0.0,0.0
M1022,기타 남성생식기계 시술(악성종양 제외) - 중등도,M102,기타 남성생식기계 시술(악성종양 제외),S,,2,0.0,0.0
M1023,기타 남성생식기계 시술(악성종양 제외) - 중증,M102,기타 남성생식기계 시술(악성종양 제외),S,,3,0.0,0.0
M1024,기타 남성생식기계 시술(악성종양 제외) - 최중증,M102,기타 남성생식기계 시술(악성종양 제외),S,,4,0.0,0.0
M1025,기타 남성생식기계 시술(악성종양 제외) - 특수1,M102,기타 남성생식기계 시술(악성종양 제외),S,,5,0.0,0.0
M1026,기타 남성생식기계 시술(악성종양 제외) - 특수2,M102,기타 남성생식기계 시술(악성종양 제외),S,,6,0.0,0.0
M1027,기타 남성생식기계 시술(악성종양 제외) - 특수3,M102,기타 남성생식기계 시술(악성종양 제외),S,,7,0.0,0.0
M1028,기타 남성생식기계 시술(악성종양 제외) - 특수4,M102,기타 남성생식기계 시술(악성종양 제외),S,,8,0.0,0.0
M1029,기타 남성생식기계 시술(악성종양 제외) - 특수5,M102,기타 남성생식기계 시술(악성종양 제외),S,,9,0.0,0.0
M6010,남성 생식기계 악성종양(방사선치료를 받은 경우),M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,0,0.0,0.0
M6011,남성 생식기계 악성종양(방사선치료를 받은 경우) - 경도,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,1,0.0,0.0
M6012,남성 생식기계 악성종양(방사선치료를 받은 경우) - 중등도,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,2,0.0,0.0
M6013,남성 생식기계 악성종양(방사선치료를 받은 경우) - 중증,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,3,0.0,0.0
M6014,남성 생식기계 악성종양(방사선치료를 받은 경우) - 최중증,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,4,0.0,0.0
M6015,남성 생식기계 악성종양(방사선치료를 받은 경우) - 특수1,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,5,0.0,0.0
M6016,남성 생식기계 악성종양(방사선치료를 받은 경우) - 특수2,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,6,0.0,0.0
M6017,남성 생식기계 악성종양(방사선치료를 받은 경우) - 특수3,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,7,0.0,0.0
M6018,남성 생식기계 악성종양(방사선치료를 받은 경우) - 특수4,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,8,0.0,0.0
M6019,남성 생식기계 악성종양(방사선치료를 받은 경우) - 특수5,M601,남성 생식기계 악성종양(방사선치료를 받은 경우),M,,9,0.0,0.0
M6020,남성 생식기계 악성종양(화학요법을 받은 경우),M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,0,0.0,0.0
M6021,남성 생식기계 악성종양(화학요법을 받은 경우) - 경도,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,1,0.0,0.0
M6022,남성 생식기계 악성종양(화학요법을 받은 경우) - 중등도,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,2,0.0,0.0
M6023,남성 생식기계 악성종양(화학요법을 받은 경우) - 중증,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,3,0.0,0.0
M6024,남성 생식기계 악성종양(화학요법을 받은 경우) - 최중증,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,4,0.0,0.0
M6025,남성 생식기계 악성종양(화학요법을 받은 경우) - 특수1,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,5,0.0,0.0
M6026,남성 생식기계 악성종양(화학요법을 받은 경우) - 특수2,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,6,0.0,0.0
M6027,남성 생식기계 악성종양(화학요법을 받은 경우) - 특수3,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,7,0.0,0.0
M6028,남성 생식기계 악성종양(화학요법을 받은 경우) - 특수4,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,8,0.0,0.0
M6029,남성 생식기계 악성종양(화학요법을 받은 경우) - 특수5,M602,남성 생식기계 악성종양(화학요법을 받은 경우),M,,9,0.0,0.0
M6030,남성 생식기계 악성종양(방사선치료 및 화학요법을 받지 않은 경우),M603,남성 생식기계 악성종양(방사선치료 및 화학요법을 받지 않은 경우),M,,0,0.0,0.0
